Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
436,2,2015-04-14,6982,687,1,1,0,0,783018
682,2,2015-04-14,15484,2144,1,1,0,0,213244
145,1,2015-04-13,9979,1342,1,1,0,0,7792
347,1,2015-04-13,5606,445,1,1,0,0,647256
391,1,2015-04-13,9509,972,1,1,0,0,230612
436,1,2015-04-13,8270,806,1,1,0,0,319568
682,1,2015-04-13,17147,2320,1,1,0,0,881991
145,7,2015-04-12,0,0,0,0,0,0,832237
347,7,2015-04-12,0,0,0,0,0,0,760351
391,7,2015-04-12,0,0,0,0,0,0,786791
436,7,2015-04-12,0,0,0,0,0,0,964762
682,7,2015-04-12,7856,1311,1,0,0,0,140934
145,6,2015-04-11,6108,980,1,0,0,0,264368
347,6,2015-04-11,4864,473,1,0,0,0,210711
391,6,2015-04-11,2767,327,1,0,0,0,299640
436,6,2015-04-11,3684,422,1,0,0,0,262304
682,6,2015-04-11,7193,1352,1,0,0,0,309444
145,5,2015-04-10,6362,1048,1,0,0,1,865123
347,5,2015-04-10,4390,400,1,0,0,1,791148
391,5,2015-04-10,4992,660,1,0,0,1,198462
436,5,2015-04-10,4487,579,1,0,0,1,308570
682,5,2015-04-10,9704,1750,1,0,0,1,119000
145,4,2015-04-09,7081,1074,1,0,0,1,490441
347,4,2015-04-09,4186,349,1,0,0,1,399543
391,4,2015-04-09,4830,635,1,0,0,1,439226
436,4,2015-04-09,4657,548,1,0,0,1,961516
682,4,2015-04-09,10823,1820,1,0,0,1,32807
145,3,2015-04-08,7255,1131,1,0,0,1,858324
347,3,2015-04-08,3932,342,1,0,0,1,783472
391,3,2015-04-08,4888,603,1,0,0,1,212059
436,3,2015-04-08,4798,581,1,0,0,1,836083
682,3,2015-04-08,11251,1825,1,0,0,1,704138
145,2,2015-04-07,8613,1275,1,0,0,1,226278
347,2,2015-04-07,4486,397,1,0,0,1,170484
391,2,2015-04-07,5552,752,1,0,0,1,265971
436,2,2015-04-07,5874,685,1,0,0,1,56600
682,2,2015-04-07,12114,2001,1,0,0,1,411056
145,1,2015-04-06,0,0,0,0,b,1,357496
347,1,2015-04-06,0,0,0,0,b,1,269212
391,1,2015-04-06,0,0,0,0,b,1,851346
436,1,2015-04-06,0,0,0,0,b,1,677928
682,1,2015-04-06,8522,1360,1,0,b,1,582583
145,7,2015-04-05,0,0,0,0,0,0,709088
347,7,2015-04-05,0,0,0,0,0,0,801431
391,7,2015-04-05,0,0,0,0,0,0,229992
436,7,2015-04-05,0,0,0,0,0,0,140606
682,7,2015-04-05,6399,1082,1,0,0,0,739953
145,6,2015-04-04,8125,1149,1,0,0,0,959774
347,6,2015-04-04,8808,673,1,0,0,0,837903
391,6,2015-04-04,3675,438,1,0,0,0,833971
436,6,2015-04-04,5777,611,1,0,0,0,242346
682,6,2015-04-04,10310,1663,1,0,0,0,44648
145,5,2015-04-03,0,0,0,1,b,1,304307
347,5,2015-04-03,0,0,0,1,b,1,837855
391,5,2015-04-03,0,0,0,1,b,1,407426
436,5,2015-04-03,0,0,0,1,b,1,398925
682,5,2015-04-03,9654,1478,1,1,b,1,259739
145,4,2015-04-02,9356,1207,1,1,0,1,934193
347,4,2015-04-02,8245,620,1,1,0,1,266904
391,4,2015-04-02,8616,929,1,1,0,1,649470
436,4,2015-04-02,8016,829,1,1,0,1,1006018
682,4,2015-04-02,18616,2557,1,1,0,1,276099
145,3,2015-04-01,11937,1466,1,1,0,1,335175
347,3,2015-04-01,7543,549,1,1,0,1,176336
391,3,2015-04-01,7758,791,1,1,0,1,893494
436,3,2015-04-01,8579,803,1,1,0,0,119354
682,3,2015-04-01,19371,2399,1,1,0,1,545541
145,2,2015-03-31,7429,889,1,1,0,1,969246
347,2,2015-03-31,6197,418,1,1,0,1,216800
391,2,2015-03-31,8418,828,1,1,0,1,591016
436,2,2015-03-31,7288,722,1,1,0,0,768371
682,2,2015-03-31,19119,2507,1,1,0,1,833402
145,1,2015-03-30,11438,1305,1,1,0,1,977526
347,1,2015-03-30,6882,476,1,1,0,1,636838
391,1,2015-03-30,10276,917,1,1,0,1,815978
436,1,2015-03-30,8970,884,1,1,0,0,927225
682,1,2015-03-30,19098,2412,1,1,0,1,1014700
145,7,2015-03-29,0,0,0,0,0,0,993942
347,7,2015-03-29,0,0,0,0,0,0,959075
391,7,2015-03-29,0,0,0,0,0,0,39366
436,7,2015-03-29,0,0,0,0,0,0,14560
682,7,2015-03-29,7638,1244,1,0,0,0,199572
145,6,2015-03-28,6599,1059,1,0,0,0,930621
347,6,2015-03-28,4933,431,1,0,0,0,19733
391,6,2015-03-28,2866,344,1,0,0,0,480905
436,6,2015-03-28,4132,406,1,0,0,0,126077
682,6,2015-03-28,8211,1433,1,0,0,0,357750
145,5,2015-03-27,6323,949,1,0,0,0,389625
347,5,2015-03-27,5405,442,1,0,0,0,188883
391,5,2015-03-27,5055,663,1,0,0,0,32979
436,5,2015-03-27,5628,568,1,0,0,0,657341
682,5,2015-03-27,12102,1922,1,0,0,0,128423
145,4,2015-03-26,5953,951,1,0,0,0,234963
347,4,2015-03-26,4086,333,1,0,0,0,354589
391,4,2015-03-26,4021,588,1,0,0,0,1010936
436,4,2015-03-26,4253,541,1,0,0,0,907781
682,4,2015-03-26,11447,1883,1,0,0,0,11295
145,3,2015-03-25,6046,1004,1,0,0,0,150234
347,3,2015-03-25,3874,319,1,0,0,0,966345
391,3,2015-03-25,4089,507,1,0,0,0,893459
436,3,2015-03-25,4051,497,1,0,0,0,270097
682,3,2015-03-25,10471,1783,1,0,0,0,696964
145,2,2015-03-24,6263,1000,1,0,0,0,518658
347,2,2015-03-24,3852,298,1,0,0,0,868650
391,2,2015-03-24,4531,642,1,0,0,0,514514
436,2,2015-03-24,4452,567,1,0,0,0,572107
682,2,2015-03-24,11141,1860,1,0,0,0,975507
145,1,2015-03-23,6494,1046,1,0,0,0,497913
347,1,2015-03-23,4169,373,1,0,0,0,648947
391,1,2015-03-23,5374,668,1,0,0,0,234812
436,1,2015-03-23,4626,615,1,0,0,0,295435
682,1,2015-03-23,11242,1895,1,0,0,0,771324
145,7,2015-03-22,0,0,0,0,0,0,668585
347,7,2015-03-22,0,0,0,0,0,0,102734
391,7,2015-03-22,0,0,0,0,0,0,349330
436,7,2015-03-22,0,0,0,0,0,0,329510
682,7,2015-03-22,8227,1319,1,0,0,0,3332
145,6,2015-03-21,6122,997,1,0,0,0,31636
347,6,2015-03-21,5693,493,1,0,0,0,796370
391,6,2015-03-21,2593,322,1,0,0,0,1005933
436,6,2015-03-21,4021,409,1,0,0,0,562977
682,6,2015-03-21,8242,1425,1,0,0,0,954868
145,5,2015-03-20,7899,1211,1,1,0,0,107346
347,5,2015-03-20,5234,418,1,1,0,0,597616
391,5,2015-03-20,6117,762,1,1,0,0,881516
436,5,2015-03-20,6112,640,1,1,0,0,25276
682,5,2015-03-20,13528,2033,1,1,0,0,244127
145,4,2015-03-19,7934,1129,1,1,0,0,31468
347,4,2015-03-19,5195,377,1,1,0,0,567703
391,4,2015-03-19,6038,708,1,1,0,0,672948
436,4,2015-03-19,5940,635,1,1,0,0,725737
682,4,2015-03-19,14426,2043,1,1,0,0,237649
145,3,2015-03-18,8102,1171,1,1,0,0,297131
347,3,2015-03-18,4887,352,1,1,0,0,181216
391,3,2015-03-18,5665,656,1,1,0,0,460158
436,3,2015-03-18,5430,606,1,1,0,0,465127
682,3,2015-03-18,15125,2129,1,1,0,0,715518
145,2,2015-03-17,9080,1290,1,1,0,0,208825
347,2,2015-03-17,5165,382,1,1,0,0,611222
391,2,2015-03-17,7060,802,1,1,0,0,746665
436,2,2015-03-17,6355,698,1,1,0,0,665404
682,2,2015-03-17,14232,2090,1,1,0,0,890842
145,1,2015-03-16,10838,1419,1,1,0,0,614206
347,1,2015-03-16,6283,464,1,1,0,0,829426
391,1,2015-03-16,8913,938,1,1,0,0,117781
436,1,2015-03-16,8005,844,1,1,0,0,792701
682,1,2015-03-16,16282,2254,1,1,0,0,620448
145,7,2015-03-15,0,0,0,0,0,0,443967
347,7,2015-03-15,0,0,0,0,0,0,976481
391,7,2015-03-15,0,0,0,0,0,0,419952
436,7,2015-03-15,0,0,0,0,0,0,883396
682,7,2015-03-15,8362,1300,1,0,0,0,751057
145,6,2015-03-14,6507,997,1,0,0,0,55289
347,6,2015-03-14,4916,432,1,0,0,0,600839
391,6,2015-03-14,3198,386,1,0,0,0,544104
436,6,2015-03-14,3822,436,1,0,0,0,358415
682,6,2015-03-14,8494,1441,1,0,0,0,238609
145,5,2015-03-13,6376,956,1,0,0,0,661401
347,5,2015-03-13,4805,404,1,0,0,0,218176
391,5,2015-03-13,5370,676,1,0,0,0,933353
436,5,2015-03-13,4894,598,1,0,0,0,798941
682,5,2015-03-13,11373,1834,1,0,0,0,717479
145,4,2015-03-12,6441,951,1,0,0,0,900310
347,4,2015-03-12,4282,360,1,0,0,0,409051
391,4,2015-03-12,5182,663,1,0,0,0,507117
436,4,2015-03-12,4273,549,1,0,0,0,361767
682,4,2015-03-12,10972,1752,1,0,0,0,89785
145,3,2015-03-11,6254,958,1,0,0,0,121384
347,3,2015-03-11,4058,359,1,0,0,0,902928
391,3,2015-03-11,4269,584,1,0,0,0,887970
436,3,2015-03-11,4615,533,1,0,0,0,553476
682,3,2015-03-11,11774,1825,1,0,0,0,118662
145,2,2015-03-10,5998,1032,1,0,0,0,7615
347,2,2015-03-10,3948,358,1,0,0,0,511353
391,2,2015-03-10,5083,684,1,0,0,0,22291
436,2,2015-03-10,4595,521,1,0,0,0,730334
682,2,2015-03-10,11650,1873,1,0,0,0,247621
145,1,2015-03-09,6843,1098,1,0,0,0,313737
347,1,2015-03-09,4977,414,1,0,0,0,450577
391,1,2015-03-09,5142,680,1,0,0,0,862980
436,1,2015-03-09,4582,587,1,0,0,0,601852
682,1,2015-03-09,10916,1805,1,0,0,0,269648
145,7,2015-03-08,0,0,0,0,0,0,976878
347,7,2015-03-08,0,0,0,0,0,0,630919
391,7,2015-03-08,0,0,0,0,0,0,197316
436,7,2015-03-08,0,0,0,0,0,0,863743
682,7,2015-03-08,6433,1145,1,0,0,0,192624
145,6,2015-03-07,7156,1059,1,0,0,0,77529
347,6,2015-03-07,5730,453,1,0,0,0,594527
391,6,2015-03-07,3099,364,1,0,0,0,323215
436,6,2015-03-07,3868,449,1,0,0,0,773421
682,6,2015-03-07,8111,1404,1,0,0,0,733255
145,5,2015-03-06,8020,1145,1,1,0,0,556654
347,5,2015-03-06,5678,451,1,1,0,0,60671
391,5,2015-03-06,6155,764,1,1,0,0,51253
436,5,2015-03-06,6314,670,1,1,0,0,253272
682,5,2015-03-06,14464,2144,1,1,0,0,1001184
145,4,2015-03-05,7787,1083,1,1,0,0,299110
347,4,2015-03-05,5151,401,1,1,0,0,947109
391,4,2015-03-05,6534,735,1,1,0,0,534015
436,4,2015-03-05,5849,619,1,1,0,0,423468
682,4,2015-03-05,14323,2062,1,1,0,0,471581
145,3,2015-03-04,8445,1146,1,1,0,0,997156
347,3,2015-03-04,4370,348,1,1,0,0,897355
391,3,2015-03-04,5967,694,1,1,0,0,102167
436,3,2015-03-04,6262,647,1,1,0,0,697352
682,3,2015-03-04,14985,2191,1,1,0,0,882821
145,2,2015-03-03,10495,1356,1,1,0,0,519491
347,2,2015-03-03,5211,413,1,1,0,0,737637
391,2,2015-03-03,7120,844,1,1,0,0,874015
436,2,2015-03-03,6740,694,1,1,0,0,171753
682,2,2015-03-03,15369,2194,1,1,0,0,727178
145,1,2015-03-02,10633,1336,1,1,0,0,489482
347,1,2015-03-02,6173,461,1,1,0,0,519466
391,1,2015-03-02,9033,950,1,1,0,0,651741
436,1,2015-03-02,8337,891,1,1,0,0,241771
682,1,2015-03-02,17603,2296,1,1,0,0,292528
145,7,2015-03-01,0,0,0,0,0,0,574671
347,7,2015-03-01,0,0,0,0,0,0,909096
391,7,2015-03-01,0,0,0,0,0,0,140715
436,7,2015-03-01,0,0,0,0,0,0,37644
682,7,2015-03-01,8236,1354,1,0,0,0,361223
145,6,2015-02-28,7530,1027,1,0,0,0,627125
347,6,2015-02-28,6270,502,1,0,0,0,85992
391,6,2015-02-28,3523,404,1,0,0,0,875286
436,6,2015-02-28,4084,434,1,0,0,0,935670
682,6,2015-02-28,8386,1434,1,0,0,0,721110
145,5,2015-02-27,7200,1005,1,0,0,0,356217
347,5,2015-02-27,5341,425,1,0,0,0,653272
391,5,2015-02-27,6569,757,1,0,0,0,190986
436,5,2015-02-27,5359,625,1,0,0,0,459390
682,5,2015-02-27,11710,1895,1,0,0,0,367736
145,4,2015-02-26,6378,980,1,0,0,0,404711
347,4,2015-02-26,4132,351,1,0,0,0,796915
391,4,2015-02-26,4976,632,1,0,0,0,915455
436,4,2015-02-26,4352,525,1,0,0,0,891588
682,4,2015-02-26,10972,1760,1,0,0,0,539483
145,3,2015-02-25,6246,946,1,0,0,0,166369
347,3,2015-02-25,3902,341,1,0,0,0,676659
391,3,2015-02-25,4243,592,1,0,0,0,701074
436,3,2015-02-25,4345,555,1,0,0,0,99325
682,3,2015-02-25,10451,1750,1,0,0,0,127328
145,2,2015-02-24,6053,992,1,0,0,0,893374
347,2,2015-02-24,3835,338,1,0,0,0,101774
391,2,2015-02-24,4414,641,1,0,0,0,255047
436,2,2015-02-24,4377,551,1,0,0,0,10249
682,2,2015-02-24,10818,1804,1,0,0,0,951779
145,1,2015-02-23,6394,1000,1,0,0,0,755575
347,1,2015-02-23,4461,372,1,0,0,0,266526
391,1,2015-02-23,4923,626,1,0,0,0,999456
436,1,2015-02-23,4688,582,1,0,0,0,577242
682,1,2015-02-23,11256,1885,1,0,0,0,864167
145,7,2015-02-22,0,0,0,0,0,0,495990
347,7,2015-02-22,0,0,0,0,0,0,603943
391,7,2015-02-22,0,0,0,0,0,0,584571
436,7,2015-02-22,0,0,0,0,0,0,416202
682,7,2015-02-22,8516,1333,1,0,0,0,73576
145,6,2015-02-21,5946,933,1,0,0,0,88308
347,6,2015-02-21,5396,477,1,0,0,0,799052
391,6,2015-02-21,2475,319,1,0,0,0,84835
436,6,2015-02-21,3944,458,1,0,0,0,508561
682,6,2015-02-21,7481,1347,1,0,0,0,890816
145,5,2015-02-20,8272,1210,1,1,0,1,553805
347,5,2015-02-20,5363,428,1,1,0,0,271946
391,5,2015-02-20,6332,732,1,1,0,0,515649
436,5,2015-02-20,5703,641,1,1,0,1,54897
682,5,2015-02-20,14319,2118,1,1,0,0,540205
145,4,2015-02-19,7702,1145,1,1,0,1,208581
347,4,2015-02-19,4742,361,1,1,0,0,197166
391,4,2015-02-19,6385,761,1,1,0,0,28202
436,4,2015-02-19,5385,581,1,1,0,1,462548
682,4,2015-02-19,12259,1933,1,1,0,0,137702
145,3,2015-02-18,8189,1086,1,1,0,1,822394
347,3,2015-02-18,4550,361,1,1,0,0,844863
391,3,2015-02-18,5857,674,1,1,0,0,8853
436,3,2015-02-18,5610,607,1,1,0,1,189801
682,3,2015-02-18,12883,1946,1,1,0,0,32013
145,2,2015-02-17,6742,951,1,1,0,1,887630
347,2,2015-02-17,3977,299,1,1,0,0,857195
391,2,2015-02-17,6677,817,1,1,0,0,145330
436,2,2015-02-17,5817,645,1,1,0,1,261508
682,2,2015-02-17,14930,2143,1,1,0,0,807179
145,1,2015-02-16,10526,1278,1,1,0,1,632316
347,1,2015-02-16,4946,368,1,1,0,0,390963
391,1,2015-02-16,6954,651,1,1,0,0,932793
436,1,2015-02-16,7969,802,1,1,0,1,725818
682,1,2015-02-16,16712,2226,1,1,0,0,156458
145,7,2015-02-15,0,0,0,0,0,0,702332
347,7,2015-02-15,0,0,0,0,0,0,981963
391,7,2015-02-15,0,0,0,0,0,0,593707
436,7,2015-02-15,0,0,0,0,0,0,509206
682,7,2015-02-15,8163,1414,1,0,0,0,676669
145,6,2015-02-14,6543,969,1,0,0,0,429708
347,6,2015-02-14,5128,483,1,0,0,0,540695
391,6,2015-02-14,2562,324,1,0,0,0,767362
436,6,2015-02-14,3835,439,1,0,0,0,859189
682,6,2015-02-14,8359,1476,1,0,0,0,822137
145,5,2015-02-13,6471,1091,1,0,0,0,217521
347,5,2015-02-13,6955,443,1,0,0,0,849269
391,5,2015-02-13,5322,718,1,0,0,0,394260
436,5,2015-02-13,5079,601,1,0,0,1,805181
682,5,2015-02-13,12121,1973,1,0,0,0,889664
145,4,2015-02-12,5777,922,1,0,0,0,232151
347,4,2015-02-12,3972,374,1,0,0,0,773821
391,4,2015-02-12,4000,555,1,0,0,0,77333
436,4,2015-02-12,4379,537,1,0,0,1,21585
682,4,2015-02-12,11791,1906,1,0,0,0,591848
145,3,2015-02-11,5845,923,1,0,0,0,65463
347,3,2015-02-11,4402,385,1,0,0,0,920308
391,3,2015-02-11,4360,588,1,0,0,0,159928
436,3,2015-02-11,4576,528,1,0,0,1,402549
682,3,2015-02-11,11257,1880,1,0,0,0,838101
145,2,2015-02-10,6539,1029,1,0,0,0,701819
347,2,2015-02-10,4094,343,1,0,0,0,486090
391,2,2015-02-10,4715,684,1,0,0,0,950223
436,2,2015-02-10,4680,523,1,0,0,1,310708
682,2,2015-02-10,11514,1929,1,0,0,0,977867
145,1,2015-02-09,6621,1005,1,0,0,0,907580
347,1,2015-02-09,3927,373,1,0,0,0,7918
391,1,2015-02-09,5210,700,1,0,0,0,248189
436,1,2015-02-09,4250,558,1,0,0,1,684672
682,1,2015-02-09,12675,2012,1,0,0,0,70557
145,7,2015-02-08,0,0,0,0,0,0,155112
347,7,2015-02-08,0,0,0,0,0,0,451551
391,7,2015-02-08,0,0,0,0,0,0,136144
436,7,2015-02-08,0,0,0,0,0,0,626098
682,7,2015-02-08,9055,1417,1,0,0,0,16126
145,6,2015-02-07,6308,949,1,0,0,0,570364
347,6,2015-02-07,5760,442,1,0,0,0,322435
391,6,2015-02-07,2946,328,1,0,0,0,884495
436,6,2015-02-07,3939,467,1,0,0,0,881638
682,6,2015-02-07,8630,1534,1,0,0,0,803218
145,5,2015-02-06,8412,1163,1,1,0,0,629198
347,5,2015-02-06,5172,375,1,1,0,0,361826
391,5,2015-02-06,6597,796,1,1,0,0,388372
436,5,2015-02-06,5414,621,1,1,0,0,186201
682,5,2015-02-06,13865,2035,1,1,0,1,867148
145,4,2015-02-05,8091,1058,1,1,0,0,93631
347,4,2015-02-05,4805,388,1,1,0,0,690965
391,4,2015-02-05,6167,720,1,1,0,0,912363
436,4,2015-02-05,5308,590,1,1,0,0,829714
682,4,2015-02-05,13553,2030,1,1,0,1,622344
145,3,2015-02-04,8439,1163,1,1,0,0,423597
347,3,2015-02-04,4772,369,1,1,0,0,416124
391,3,2015-02-04,5976,701,1,1,0,0,547043
436,3,2015-02-04,6068,620,1,1,0,0,202903
682,3,2015-02-04,14003,2117,1,1,0,1,220607
145,2,2015-02-03,9000,1196,1,1,0,0,892444
347,2,2015-02-03,5773,416,1,1,0,0,916276
391,2,2015-02-03,7133,840,1,1,0,0,368314
436,2,2015-02-03,6338,698,1,1,0,0,88268
682,2,2015-02-03,15284,2159,1,1,0,1,295104
145,1,2015-02-02,10410,1340,1,1,0,0,771730
347,1,2015-02-02,4321,348,1,1,0,0,580712
391,1,2015-02-02,8474,922,1,1,0,0,178821
436,1,2015-02-02,7921,852,1,1,0,0,754592
682,1,2015-02-02,16274,2187,1,1,0,1,134515
145,7,2015-02-01,0,0,0,0,0,0,639749
347,7,2015-02-01,0,0,0,0,0,0,930677
391,7,2015-02-01,0,0,0,0,0,0,217684
436,7,2015-02-01,0,0,0,0,0,0,276838
682,7,2015-02-01,8366,1337,1,0,0,0,791245
145,6,2015-01-31,8557,1194,1,0,0,0,786413
347,6,2015-01-31,5647,474,1,0,0,0,70579
391,6,2015-01-31,3769,401,1,0,0,0,601534
436,6,2015-01-31,4210,472,1,0,0,0,875233
682,6,2015-01-31,8607,1536,1,0,0,0,52430
145,5,2015-01-30,9985,1272,1,1,0,0,702572
347,5,2015-01-30,5906,428,1,1,0,0,175459
391,5,2015-01-30,8076,880,1,1,0,0,824458
436,5,2015-01-30,7028,729,1,1,0,0,211552
682,5,2015-01-30,14808,2130,1,1,0,0,704907
145,4,2015-01-29,8862,1209,1,1,0,0,269095
347,4,2015-01-29,5463,424,1,1,0,0,594672
391,4,2015-01-29,6822,769,1,1,0,0,729189
436,4,2015-01-29,5810,644,1,1,0,0,760937
682,4,2015-01-29,14168,2045,1,1,0,0,199076
145,3,2015-01-28,8980,1170,1,1,0,0,901276
347,3,2015-01-28,4562,343,1,1,0,0,52018
391,3,2015-01-28,6028,619,1,1,0,0,646883
436,3,2015-01-28,5884,593,1,1,0,0,631008
682,3,2015-01-28,14099,2113,1,1,0,0,737033
145,2,2015-01-27,7589,1031,1,1,0,0,894134
347,2,2015-01-27,5119,344,1,1,0,0,66704
391,2,2015-01-27,7627,902,1,1,0,0,114941
436,2,2015-01-27,6228,668,1,1,0,0,776803
682,2,2015-01-27,14838,2163,1,1,0,0,548019
145,1,2015-01-26,9410,1217,1,1,0,0,140625
347,1,2015-01-26,5553,438,1,1,0,0,603742
391,1,2015-01-26,7429,762,1,1,0,0,880946
436,1,2015-01-26,7052,778,1,1,0,0,478525
682,1,2015-01-26,15426,2195,1,1,0,0,504577
145,7,2015-01-25,0,0,0,0,0,0,746534
347,7,2015-01-25,0,0,0,0,0,0,409570
391,7,2015-01-25,0,0,0,0,0,0,21545
436,7,2015-01-25,0,0,0,0,0,0,596467
682,7,2015-01-25,5913,1023,1,0,0,0,639731
145,6,2015-01-24,6330,941,1,0,0,0,746508
347,6,2015-01-24,4649,426,1,0,0,0,39561
391,6,2015-01-24,1991,259,1,0,0,0,745306
436,6,2015-01-24,3788,426,1,0,0,0,928373
682,6,2015-01-24,7152,1318,1,0,0,0,750135
145,5,2015-01-23,5780,895,1,0,0,0,683471
347,5,2015-01-23,4483,362,1,0,0,0,117319
391,5,2015-01-23,5005,650,1,0,0,0,817640
436,5,2015-01-23,4793,571,1,0,0,0,274911
682,5,2015-01-23,10670,1772,1,0,0,0,877241
145,4,2015-01-22,6474,1001,1,0,0,0,835832
347,4,2015-01-22,3797,359,1,0,0,0,237387
391,4,2015-01-22,4401,551,1,0,0,0,397001
436,4,2015-01-22,4163,509,1,0,0,0,315420
682,4,2015-01-22,11340,1862,1,0,0,0,4062
145,3,2015-01-21,5807,905,1,0,0,0,349450
347,3,2015-01-21,3640,324,1,0,0,0,213177
391,3,2015-01-21,4520,554,1,0,0,0,699905
436,3,2015-01-21,4441,539,1,0,0,0,344823
682,3,2015-01-21,10777,1831,1,0,0,0,516954
145,2,2015-01-20,5414,887,1,0,0,0,282528
347,2,2015-01-20,3367,314,1,0,0,0,405348
391,2,2015-01-20,4390,625,1,0,0,0,424862
436,2,2015-01-20,4070,523,1,0,0,0,966997
682,2,2015-01-20,11205,1875,1,0,0,0,628549
145,1,2015-01-19,6188,1026,1,0,0,0,801909
347,1,2015-01-19,3711,349,1,0,0,0,977292
391,1,2015-01-19,4608,630,1,0,0,0,707297
436,1,2015-01-19,4766,609,1,0,0,0,966953
682,1,2015-01-19,12052,1970,1,0,0,0,426185
145,7,2015-01-18,0,0,0,0,0,0,688259
347,7,2015-01-18,0,0,0,0,0,0,897067
391,7,2015-01-18,0,0,0,0,0,0,19999
436,7,2015-01-18,0,0,0,0,0,0,390777
682,7,2015-01-18,7428,1220,1,0,0,0,799079
145,6,2015-01-17,5807,862,1,0,0,0,493577
347,6,2015-01-17,5800,475,1,0,0,0,705931
391,6,2015-01-17,2482,353,1,0,0,0,337290
436,6,2015-01-17,3771,470,1,0,0,0,520376
682,6,2015-01-17,7934,1457,1,0,0,0,799504
145,5,2015-01-16,7715,1120,1,1,0,0,835659
347,5,2015-01-16,5348,403,1,1,0,0,213790
391,5,2015-01-16,6414,782,1,1,0,0,965258
436,5,2015-01-16,6018,635,1,1,0,0,909311
682,5,2015-01-16,12935,2004,1,1,0,0,683717
145,4,2015-01-15,8245,1125,1,1,0,0,395799
347,4,2015-01-15,5308,393,1,1,0,0,339121
391,4,2015-01-15,5052,649,1,1,0,0,714340
436,4,2015-01-15,6012,631,1,1,0,0,257473
682,4,2015-01-15,13426,1961,1,1,0,0,208855
145,3,2015-01-14,7836,1016,1,1,0,0,620167
347,3,2015-01-14,4714,354,1,1,0,0,280510
391,3,2015-01-14,6120,657,1,1,0,0,805907
436,3,2015-01-14,5873,621,1,1,0,0,585493
682,3,2015-01-14,13321,1936,1,1,0,0,795172
145,2,2015-01-13,9946,1321,1,1,0,0,978758
347,2,2015-01-13,4586,348,1,1,0,0,653063
391,2,2015-01-13,6557,762,1,1,0,0,85650
436,2,2015-01-13,6371,675,1,1,0,0,228021
682,2,2015-01-13,13825,2022,1,1,0,0,134064
145,1,2015-01-12,10426,1329,1,1,0,0,161759
347,1,2015-01-12,5158,437,1,1,0,0,848877
391,1,2015-01-12,7880,845,1,1,0,0,167675
436,1,2015-01-12,7043,737,1,1,0,0,8287
682,1,2015-01-12,16190,2271,1,1,0,0,317475
145,7,2015-01-11,0,0,0,0,0,0,211547
347,7,2015-01-11,0,0,0,0,0,0,647376
391,7,2015-01-11,0,0,0,0,0,0,48818
436,7,2015-01-11,0,0,0,0,0,0,230888
682,7,2015-01-11,7672,1155,1,0,0,0,921512
145,6,2015-01-10,6724,1010,1,0,0,0,313468
347,6,2015-01-10,5630,477,1,0,0,0,61611
391,6,2015-01-10,2607,303,1,0,0,0,637282
436,6,2015-01-10,3202,420,1,0,0,0,406964
682,6,2015-01-10,8004,1334,1,0,0,0,344597
145,5,2015-01-09,7380,1079,1,1,0,0,946637
347,5,2015-01-09,6100,464,1,1,0,0,725269
391,5,2015-01-09,6347,755,1,1,0,0,576087
436,5,2015-01-09,5673,601,1,1,0,0,855339
682,5,2015-01-09,13934,2078,1,1,0,0,967299
145,4,2015-01-08,9533,1247,1,1,0,0,943609
347,4,2015-01-08,5314,414,1,1,0,0,253537
391,4,2015-01-08,4877,577,1,1,0,0,477377
436,4,2015-01-08,5389,589,1,1,0,0,1014217
682,4,2015-01-08,13293,1955,1,1,0,0,973931
145,3,2015-01-07,10100,1358,1,1,0,0,719811
347,3,2015-01-07,6158,464,1,1,0,0,303506
391,3,2015-01-07,5797,672,1,1,0,0,41102
436,3,2015-01-07,6114,625,1,1,0,0,329710
682,3,2015-01-07,13233,1965,1,1,0,0,995740
145,2,2015-01-06,0,0,0,1,a,0,1015281
347,2,2015-01-06,0,0,0,1,a,0,505593
391,2,2015-01-06,7218,814,1,1,0,1,931303
436,2,2015-01-06,6334,691,1,1,0,0,109554
682,2,2015-01-06,14843,2081,1,1,0,0,16874
145,1,2015-01-05,11801,1562,1,1,0,1,237017
347,1,2015-01-05,7722,569,1,1,0,1,903700
391,1,2015-01-05,8797,930,1,1,0,1,319632
436,1,2015-01-05,7243,818,1,1,0,0,529315
682,1,2015-01-05,15699,2236,1,1,0,0,26416
145,7,2015-01-04,0,0,0,0,0,0,744527
347,7,2015-01-04,0,0,0,0,0,0,193639
391,7,2015-01-04,0,0,0,0,0,0,571133
436,7,2015-01-04,0,0,0,0,0,0,575497
682,7,2015-01-04,6980,1154,1,0,0,0,306783
145,6,2015-01-03,5711,864,1,0,0,0,580353
347,6,2015-01-03,4629,376,1,0,0,0,417807
391,6,2015-01-03,2535,332,1,0,0,0,109458
436,6,2015-01-03,3770,435,1,0,0,0,512860
682,6,2015-01-03,8041,1384,1,0,0,0,385319
145,5,2015-01-02,7062,1030,1,0,0,1,150127
347,5,2015-01-02,5244,394,1,0,0,1,944728
391,5,2015-01-02,5178,644,1,0,0,1,848176
436,5,2015-01-02,6054,684,1,0,0,1,675019
682,5,2015-01-02,10087,1663,1,0,0,1,934863
145,4,2015-01-01,0,0,0,0,a,1,975038
